seller_id,seller_registration_dt,seller_first_sale_dt,seller_main_category,seller_region_cluster,seller_size_bucket,fulfillment_model,seller_manager_region,seller_onboarding_channel,seller_has_logo_flag
100916,2023-12-19,2023-12-24,Дом,Москва и МО,micro,FBO,west,ads,0
100917,2024-01-24,2024-02-06,Аксессуары,Урал,small,FBS,center,organic,0
100918,2025-05-12,2025-06-02,Красота,Юг,micro,FBO,south,ads,1
100919,2025-01-14,2025-01-25,Аксессуары,Санкт-Петербург,micro,FBS,center,ads,0
100920,2025-05-24,2025-05-27,Красота,Урал,medium,FBS,center,referral,1
100921,2025-01-03,2025-02-09,Красота,Поволжье,micro,FBO,south,partner,1
100922,2025-12-25,2026-01-16,Красота,Центр,small,FBO,east,referral,1
100923,2024-12-10,2025-01-23,Спорт,Поволжье,large,FBO,center,partner,1
100924,2024-05-10,2024-06-03,Детские товары,Москва и МО,micro,FBS,north,ads,1
100925,2026-02-24,2026-03-22,Дом,Санкт-Петербург,micro,mixed,south,ads,1
100926,2023-10-10,2023-10-22,Товары для животных,Урал,small,FBO,north,organic,1
100927,2025-04-07,2025-04-23,Дом,Центр,medium,FBO,east,ads,1
100928,2024-08-19,2024-09-02,Красота,Юг,micro,mixed,west,partner,1
100929,2024-06-05,2024-06-16,Обувь,Центр,medium,FBO,north,referral,0
100930,2024-08-23,2024-09-02,Дом,Поволжье,large,FBO,north,organic,1
100931,2024-03-21,2024-04-22,Дом,Юг,medium,FBO,east,organic,1
100932,2024-04-14,2024-07-04,Электроника,Центр,micro,FBS,north,offline_event,0
100933,2023-08-14,2023-10-08,Дом,Сибирь,small,FBO,south,ads,1
100934,2025-10-01,2025-12-29,Канцелярия,Поволжье,micro,FBS,east,ads,1
100935,2024-10-21,2024-11-20,Аксессуары,Урал,micro,FBO,south,partner,1
100936,2025-01-22,2025-04-23,Спорт,Москва и МО,small,FBO,south,offline_event,1
100937,2025-08-25,2025-09-07,Одежда,Дальний Восток,micro,FBO,west,referral,0
100938,2024-05-29,2024-08-10,Обувь,Дальний Восток,small,FBO,center,organic,1
100939,2025-07-13,2025-08-22,Аксессуары,Москва и МО,micro,mixed,west,organic,1
100940,2025-06-14,2025-07-25,Товары для животных,Санкт-Петербург,small,FBO,north,organic,1
100941,2025-08-28,2025-09-23,Детские товары,Сибирь,small,FBS,north,offline_event,0
100942,2025-04-22,2025-05-03,Обувь,Санкт-Петербург,micro,FBO,center,organic,1
100943,2024-08-16,2024-09-13,Электроника,Юг,micro,FBS,south,organic,0
100944,2026-03-10,,Дом,Сибирь,micro,FBS,north,partner,0
100945,2023-12-10,2024-01-04,Дом,Дальний Восток,micro,FBS,north,partner,1
100946,2024-05-01,2024-05-14,Канцелярия,Юг,small,mixed,east,partner,1
100947,2026-03-13,,Обувь,Санкт-Петербург,micro,FBS,center,organic,1
100948,2023-08-24,2023-09-18,Дом,Центр,micro,FBO,south,organic,1
100949,2024-04-21,2024-05-12,Одежда,Поволжье,micro,mixed,east,organic,1
100950,2026-01-26,2026-03-01,Канцелярия,Москва и МО,small,FBS,center,organic,1
100951,2024-05-31,2024-06-07,Дом,Москва и МО,small,FBS,center,organic,1
100952,2024-05-18,2024-06-03,Детские товары,Урал,micro,FBO,east,organic,1
100953,2026-01-08,2026-01-17,Товары для животных,Сибирь,medium,FBO,north,organic,0
100954,2025-10-15,2025-10-27,Одежда,Поволжье,micro,FBO,center,organic,1
100955,2026-02-21,2026-04-05,Обувь,Москва и МО,small,mixed,south,partner,1
100956,2025-05-17,2025-07-12,Одежда,Сибирь,small,FBS,south,organic,0
100957,2024-05-01,2024-05-25,Красота,Сибирь,micro,FBS,north,organic,1
100958,2024-11-02,2024-12-05,Канцелярия,Санкт-Петербург,micro,FBS,north,offline_event,0
100959,2025-11-17,2025-12-06,Электроника,Урал,small,FBS,west,ads,1
100960,2026-03-01,2026-04-25,Аксессуары,Санкт-Петербург,large,FBO,north,organic,0
100961,2025-08-27,2025-09-30,Красота,Юг,small,FBO,west,organic,1
100962,2025-06-16,2025-07-23,Одежда,Москва и МО,small,FBS,north,organic,1
100963,2025-01-06,2025-01-21,Электроника,Сибирь,small,FBS,north,organic,0
100964,2025-09-19,2025-10-17,Канцелярия,Москва и МО,micro,FBO,west,offline_event,1
100965,2024-12-23,2024-12-29,Обувь,Юг,micro,FBS,east,referral,0
100966,2025-12-03,2025-12-27,Обувь,Поволжье,micro,FBS,east,organic,1
100967,2024-04-22,2024-06-10,Одежда,Москва и МО,medium,FBS,center,partner,1
100968,2023-12-31,2024-01-11,Электроника,Юг,medium,FBO,east,organic,1
100969,2024-01-20,2024-01-23,Электроника,Москва и МО,micro,FBS,east,offline_event,0
100970,2023-09-10,2023-09-25,Обувь,Урал,small,FBO,north,organic,1
100971,2025-10-29,2025-11-18,Канцелярия,Юг,micro,FBO,east,referral,0
100972,2025-01-24,2025-02-01,Одежда,Юг,micro,FBS,north,referral,1
100973,2024-02-20,2024-04-12,Дом,Сибирь,micro,mixed,north,referral,1
100974,2025-09-28,2025-10-04,Канцелярия,Центр,micro,FBO,east,organic,1
100975,2025-04-19,2025-06-09,Одежда,Москва и МО,small,FBO,east,organic,1
100976,2023-10-31,2023-11-22,Аксессуары,Сибирь,micro,FBO,east,organic,1
100977,2023-07-08,2023-08-09,Дом,Дальний Восток,micro,FBO,center,offline_event,1
100978,2026-01-04,2026-01-21,Одежда,Дальний Восток,micro,FBS,center,referral,1
100979,2023-12-13,2023-12-27,Товары для животных,Поволжье,large,mixed,center,partner,1
100980,2025-10-18,2026-01-22,Детские товары,Центр,micro,FBO,south,organic,1
100981,2025-09-04,2025-09-06,Детские товары,Сибирь,micro,FBO,center,organic,0
100982,2025-10-04,2025-10-19,Одежда,Юг,large,FBO,north,ads,1
100983,2023-12-30,2024-01-12,Электроника,Центр,micro,mixed,center,organic,0
100984,2025-09-12,2025-10-18,Одежда,Москва и МО,micro,FBO,south,partner,1
100985,2026-02-23,2026-04-11,Товары для животных,Сибирь,medium,FBO,north,partner,0
100986,2024-05-20,2024-06-12,Канцелярия,Поволжье,micro,FBO,center,ads,1
100987,2024-10-22,2024-11-08,Одежда,Центр,medium,FBS,south,referral,1
100988,2024-04-04,2024-04-16,Обувь,Поволжье,micro,FBS,east,organic,1
100989,2025-10-04,2025-11-03,Дом,Москва и МО,small,mixed,center,organic,1
100990,2024-11-19,2025-01-19,Одежда,Юг,small,mixed,east,organic,1
100991,2023-12-07,2024-02-22,Красота,Москва и МО,micro,FBO,center,organic,1
100992,2026-01-16,2026-01-20,Электроника,Сибирь,micro,FBS,center,partner,0
100993,2024-06-27,2024-08-19,Детские товары,Юг,micro,FBS,east,partner,0
100994,2024-03-25,2024-04-19,Одежда,Москва и МО,micro,FBS,center,organic,0
100995,2025-12-28,2026-01-26,Детские товары,Санкт-Петербург,micro,mixed,south,organic,1
100996,2025-12-14,2026-01-26,Дом,Юг,micro,FBO,center,referral,0
100997,2025-01-14,2025-01-30,Одежда,Поволжье,micro,FBO,south,organic,0
100998,2025-12-28,2026-01-22,Одежда,Юг,small,FBO,north,organic,1
100999,2023-12-16,2024-01-26,Обувь,Москва и МО,micro,FBO,center,referral,1
101000,2025-03-26,2025-04-15,Дом,Москва и МО,small,FBS,west,partner,1
101001,2023-08-09,2023-09-04,Одежда,Юг,small,FBO,center,referral,1
101002,2025-02-26,2025-03-21,Одежда,Поволжье,small,FBO,south,ads,1
101003,2024-12-06,2024-12-24,Спорт,Урал,micro,mixed,west,referral,0
101004,2023-09-30,2023-10-01,Дом,Москва и МО,small,FBS,south,partner,1
101005,2023-07-04,2023-07-19,Одежда,Урал,micro,FBS,south,ads,1
101006,2024-05-17,2024-07-13,Одежда,Сибирь,small,FBO,east,organic,1
101007,2026-02-04,2026-03-13,Дом,Сибирь,micro,FBO,center,organic,0
101008,2025-02-27,2025-03-13,Электроника,Поволжье,small,FBO,east,organic,1
101009,2025-05-16,2025-06-20,Спорт,Санкт-Петербург,micro,mixed,south,offline_event,1
101010,2024-06-27,2024-07-29,Детские товары,Урал,micro,FBO,east,organic,1
101011,2023-10-02,2023-10-23,Дом,Поволжье,small,FBO,center,organic,1
101012,2025-08-20,2025-10-12,Дом,Юг,large,FBS,center,organic,0
101013,2024-12-25,2025-02-02,Товары для животных,Поволжье,medium,FBO,west,organic,1
101014,2023-08-26,2023-09-26,Товары для животных,Поволжье,micro,mixed,north,ads,1
101015,2024-02-27,2024-04-12,Одежда,Центр,micro,FBS,north,organic,0
101016,2025-06-02,2025-06-27,Красота,Урал,micro,FBO,south,ads,1
101017,2023-10-06,2023-11-06,Электроника,Москва и МО,large,FBO,north,partner,1
101018,2025-12-17,2026-01-10,Аксессуары,Урал,micro,FBO,west,referral,1
101019,2025-11-27,2025-12-24,Одежда,Санкт-Петербург,micro,FBS,south,organic,1
101020,2023-09-23,2023-09-30,Спорт,Москва и МО,micro,FBO,north,organic,0
101021,2024-10-11,2024-12-28,Товары для животных,Юг,medium,mixed,east,organic,1
101022,2025-09-24,2025-10-07,Товары для животных,Юг,micro,mixed,east,organic,1
101023,2024-08-09,2024-08-18,Детские товары,Центр,medium,FBO,center,offline_event,1
101024,2024-09-08,2024-11-24,Дом,Юг,large,mixed,south,offline_event,0
101025,2024-12-06,2025-01-25,Аксессуары,Москва и МО,micro,FBS,east,partner,1
101026,2025-03-29,2025-04-20,Обувь,Поволжье,micro,FBO,center,referral,1
101027,2025-10-28,2025-12-08,Электроника,Москва и МО,small,FBO,center,organic,0
101028,2026-02-17,2026-04-21,Обувь,Санкт-Петербург,small,mixed,north,offline_event,1
101029,2025-03-10,2025-03-28,Обувь,Москва и МО,micro,FBS,north,partner,1
101030,2026-03-14,2026-04-25,Товары для животных,Санкт-Петербург,small,FBS,south,offline_event,1
101031,2025-12-17,2026-01-01,Одежда,Юг,micro,FBO,center,partner,1
101032,2024-04-26,2024-05-22,Спорт,Урал,micro,FBO,east,ads,1
101033,2024-11-06,2024-11-25,Канцелярия,Москва и МО,small,mixed,east,organic,1
101034,2024-01-02,2024-02-07,Одежда,Юг,small,mixed,center,ads,1
101035,2025-02-15,2025-03-07,Обувь,Москва и МО,small,FBO,east,ads,1
101036,2023-07-11,2023-08-03,Одежда,Сибирь,medium,FBO,center,partner,1
101037,2024-04-30,2024-06-11,Дом,Центр,micro,FBS,east,organic,1
101038,2023-11-01,2023-12-12,Электроника,Сибирь,small,mixed,north,organic,1
101039,2023-09-04,2023-09-28,Спорт,Москва и МО,micro,FBS,north,ads,1
101040,2023-09-03,2023-10-02,Одежда,Москва и МО,micro,FBS,south,partner,0
101041,2026-01-18,2026-02-21,Товары для животных,Урал,large,FBS,east,organic,1
101042,2023-10-19,2023-11-09,Одежда,Санкт-Петербург,medium,FBO,center,referral,1
101043,2025-01-06,2025-02-14,Одежда,Сибирь,small,FBS,south,organic,1
101044,2024-12-17,2025-02-10,Обувь,Юг,medium,FBO,south,partner,1
101045,2023-11-23,2023-12-20,Красота,Урал,small,FBO,north,partner,1
101046,2023-07-11,2023-08-25,Детские товары,Урал,micro,mixed,south,organic,1
101047,2026-02-16,2026-02-25,Одежда,Москва и МО,small,mixed,south,referral,1
101048,2024-03-13,2024-04-14,Товары для животных,Москва и МО,medium,mixed,north,organic,0
101049,2025-05-07,2025-05-09,Электроника,Москва и МО,large,FBO,center,organic,0
101050,2025-04-13,2025-04-23,Обувь,Москва и МО,micro,mixed,south,ads,0
101051,2024-01-05,2024-02-21,Обувь,Москва и МО,large,mixed,west,offline_event,0
101052,2024-01-30,2024-02-05,Красота,Санкт-Петербург,medium,FBS,west,offline_event,0
101053,2025-03-19,2025-04-15,Товары для животных,Москва и МО,small,FBS,center,ads,0
101054,2024-06-21,2024-08-13,Одежда,Сибирь,micro,FBO,south,partner,1
101055,2026-01-26,2026-04-18,Одежда,Юг,micro,FBS,center,organic,1
101056,2024-09-27,2024-10-31,Одежда,Сибирь,micro,FBO,center,organic,0
101057,2024-12-24,2025-02-05,Обувь,Центр,micro,mixed,center,partner,1
101058,2025-07-12,2025-07-22,Товары для животных,Поволжье,medium,FBO,center,organic,0
101059,2023-12-22,2024-02-02,Одежда,Поволжье,micro,mixed,center,organic,1
101060,2025-08-04,2025-08-11,Красота,Центр,micro,FBO,north,organic,1
101061,2024-06-17,2024-08-21,Спорт,Москва и МО,small,FBO,south,offline_event,1
101062,2024-05-08,2024-05-21,Обувь,Москва и МО,medium,FBO,north,organic,1
101063,2024-11-19,2024-11-22,Электроника,Урал,small,FBS,north,partner,0
101064,2023-10-08,2023-12-29,Обувь,Поволжье,small,FBO,east,partner,1
101065,2025-05-17,2025-05-20,Обувь,Сибирь,small,FBO,west,referral,1
101066,2024-02-29,2024-03-03,Дом,Урал,medium,FBO,east,organic,1
101067,2025-01-07,2025-01-28,Одежда,Москва и МО,small,FBS,west,referral,0
101068,2025-09-07,2025-09-09,Обувь,Юг,micro,FBO,east,ads,1
101069,2025-03-12,2025-04-08,Красота,Москва и МО,micro,FBO,north,partner,1
101070,2024-02-23,2024-03-28,Красота,Центр,micro,FBS,center,organic,1
101071,2025-03-13,2025-03-24,Одежда,Санкт-Петербург,small,FBO,west,organic,1
101072,2025-04-10,2025-04-20,Одежда,Урал,micro,FBS,east,offline_event,1
101073,2024-06-26,2024-07-08,Аксессуары,Юг,small,FBS,south,partner,1
101074,2025-10-13,2025-11-07,Электроника,Юг,micro,FBO,south,organic,1
101075,2024-04-18,2024-06-16,Одежда,Поволжье,medium,FBS,center,organic,1
101076,2024-06-28,2024-07-21,Красота,Москва и МО,medium,FBO,center,organic,0
101077,2024-04-06,2024-05-02,Канцелярия,Центр,medium,FBO,east,ads,1
101078,2025-08-28,2025-09-06,Детские товары,Центр,small,FBS,center,partner,1
101079,2025-09-14,2025-09-28,Красота,Урал,small,mixed,east,organic,1
101080,2025-08-17,2025-09-09,Красота,Москва и МО,micro,FBS,west,ads,0
101081,2024-10-29,2024-11-30,Красота,Центр,micro,FBS,east,partner,1
101082,2025-01-17,2025-02-22,Красота,Урал,micro,FBO,center,offline_event,1
101083,2024-10-28,2024-11-15,Спорт,Урал,large,FBO,south,offline_event,0
101084,2024-09-20,2024-11-23,Спорт,Москва и МО,small,FBO,center,organic,0
101085,2024-01-18,2024-02-07,Товары для животных,Поволжье,micro,FBO,center,offline_event,0
101086,2024-09-08,2024-09-16,Дом,Москва и МО,micro,FBO,south,ads,1
101087,2026-02-08,2026-03-16,Одежда,Юг,micro,FBO,north,ads,1
101088,2024-12-23,2025-03-22,Аксессуары,Центр,micro,FBS,south,ads,1
101089,2024-05-14,2024-06-24,Одежда,Москва и МО,medium,FBS,west,ads,1
101090,2024-12-27,2025-02-20,Дом,Санкт-Петербург,micro,FBS,east,partner,1
101091,2024-05-11,2024-06-29,Обувь,Санкт-Петербург,small,FBS,north,referral,1
101092,2026-01-11,2026-03-04,Одежда,Центр,small,mixed,east,organic,1
101093,2026-03-11,2026-04-18,Детские товары,Москва и МО,micro,mixed,center,organic,1
101094,2025-09-15,2025-10-31,Дом,Сибирь,micro,FBO,west,offline_event,1
